starttime	seconds	ctime	dtime	ttime	wait
Wed Nov 08 23:23:20 2023	1699475000	0	228	228	227
Wed Nov 08 23:23:08 2023	1699474988	0	228	228	226
Wed Nov 08 23:23:08 2023	1699474988	0	228	228	223
Wed Nov 08 23:23:01 2023	1699474981	0	228	229	228
Wed Nov 08 23:23:56 2023	1699475036	0	228	229	228
Wed Nov 08 23:22:46 2023	1699474966	0	229	229	228
Wed Nov 08 23:24:16 2023	1699475056	0	229	229	228
Wed Nov 08 23:24:17 2023	1699475057	0	229	229	229
Wed Nov 08 23:23:15 2023	1699474995	0	229	229	228
Wed Nov 08 23:23:02 2023	1699474982	0	229	229	228
Wed Nov 08 23:22:54 2023	1699474974	0	229	229	228
Wed Nov 08 23:23:08 2023	1699474988	0	229	229	228
Wed Nov 08 23:23:23 2023	1699475003	0	229	229	227
Wed Nov 08 23:23:58 2023	1699475038	0	229	229	228
Wed Nov 08 23:24:16 2023	1699475056	0	229	229	228
Wed Nov 08 23:23:22 2023	1699475002	0	229	229	228
Wed Nov 08 23:24:01 2023	1699475041	0	229	229	229
Wed Nov 08 23:23:59 2023	1699475039	0	229	229	229
Wed Nov 08 23:23:45 2023	1699475025	0	229	230	225
Wed Nov 08 23:24:12 2023	1699475052	0	229	230	226
Wed Nov 08 23:22:53 2023	1699474973	0	230	230	229
Wed Nov 08 23:23:58 2023	1699475038	0	230	230	230
Wed Nov 08 23:23:12 2023	1699474992	0	230	230	230
Wed Nov 08 23:23:27 2023	1699475007	0	230	230	229
Wed Nov 08 23:23:17 2023	1699474997	0	230	230	230
Wed Nov 08 23:24:05 2023	1699475045	0	230	230	230
Wed Nov 08 23:23:44 2023	1699475024	0	230	230	230
Wed Nov 08 23:23:52 2023	1699475032	0	230	230	230
Wed Nov 08 23:23:58 2023	1699475038	0	230	230	230
Wed Nov 08 23:23:08 2023	1699474988	0	230	231	229
Wed Nov 08 23:22:49 2023	1699474969	0	231	231	230
Wed Nov 08 23:22:52 2023	1699474972	0	231	231	231
Wed Nov 08 23:23:24 2023	1699475004	0	230	231	230
Wed Nov 08 23:23:57 2023	1699475037	0	231	231	230
Wed Nov 08 23:23:52 2023	1699475032	0	231	231	231
Wed Nov 08 23:24:14 2023	1699475054	0	231	231	231
Wed Nov 08 23:23:45 2023	1699475025	0	231	231	222
Wed Nov 08 23:24:05 2023	1699475045	0	231	231	231
Wed Nov 08 23:23:34 2023	1699475014	0	231	231	231
Wed Nov 08 23:22:48 2023	1699474968	0	231	231	227
Wed Nov 08 23:22:51 2023	1699474971	0	231	231	231
Wed Nov 08 23:24:07 2023	1699475047	0	231	231	231
Wed Nov 08 23:23:37 2023	1699475017	0	232	232	231
Wed Nov 08 23:23:45 2023	1699475025	0	232	232	232
Wed Nov 08 23:23:03 2023	1699474983	0	232	232	232
Wed Nov 08 23:23:08 2023	1699474988	0	232	232	232
Wed Nov 08 23:23:04 2023	1699474984	0	232	232	231
Wed Nov 08 23:23:51 2023	1699475031	0	232	232	231
Wed Nov 08 23:23:00 2023	1699474980	0	232	232	232
Wed Nov 08 23:23:25 2023	1699475005	0	232	232	232
Wed Nov 08 23:23:21 2023	1699475001	0	232	232	232
Wed Nov 08 23:23:24 2023	1699475004	0	232	232	231
Wed Nov 08 23:24:00 2023	1699475040	0	232	232	231
Wed Nov 08 23:23:09 2023	1699474989	0	232	232	232
Wed Nov 08 23:23:19 2023	1699474999	0	232	232	232
Wed Nov 08 23:23:05 2023	1699474985	0	233	233	233
Wed Nov 08 23:24:08 2023	1699475048	0	233	233	227
Wed Nov 08 23:23:27 2023	1699475007	0	233	233	230
Wed Nov 08 23:24:12 2023	1699475052	0	233	233	233
Wed Nov 08 23:23:58 2023	1699475038	0	233	233	233
Wed Nov 08 23:22:50 2023	1699474970	0	233	233	233
Wed Nov 08 23:23:19 2023	1699474999	0	233	233	233
Wed Nov 08 23:23:50 2023	1699475030	0	233	233	233
Wed Nov 08 23:23:04 2023	1699474984	0	233	233	233
Wed Nov 08 23:24:13 2023	1699475053	0	233	233	233
Wed Nov 08 23:23:53 2023	1699475033	0	233	233	231
Wed Nov 08 23:22:52 2023	1699474972	0	233	234	233
Wed Nov 08 23:22:48 2023	1699474968	0	234	234	233
Wed Nov 08 23:23:01 2023	1699474981	0	234	234	231
Wed Nov 08 23:24:09 2023	1699475049	0	234	234	234
Wed Nov 08 23:23:56 2023	1699475036	0	234	234	233
Wed Nov 08 23:23:00 2023	1699474980	0	234	234	234
Wed Nov 08 23:23:45 2023	1699475025	0	234	234	233
Wed Nov 08 23:24:01 2023	1699475041	0	234	234	234
Wed Nov 08 23:23:18 2023	1699474998	0	234	234	232
Wed Nov 08 23:24:04 2023	1699475044	0	234	235	234
Wed Nov 08 23:23:30 2023	1699475010	0	235	235	233
Wed Nov 08 23:23:57 2023	1699475037	0	235	235	234
Wed Nov 08 23:22:59 2023	1699474979	0	235	235	234
Wed Nov 08 23:23:16 2023	1699474996	0	235	235	235
Wed Nov 08 23:23:36 2023	1699475016	0	235	235	235
Wed Nov 08 23:23:13 2023	1699474993	0	235	235	235
Wed Nov 08 23:22:47 2023	1699474967	0	235	235	235
Wed Nov 08 23:23:58 2023	1699475038	0	235	236	233
Wed Nov 08 23:24:14 2023	1699475054	0	236	236	236
Wed Nov 08 23:23:24 2023	1699475004	0	236	236	235
Wed Nov 08 23:23:56 2023	1699475036	0	236	236	236
Wed Nov 08 23:23:28 2023	1699475008	0	236	236	235
Wed Nov 08 23:23:29 2023	1699475009	0	236	236	236
Wed Nov 08 23:24:16 2023	1699475056	0	236	236	236
Wed Nov 08 23:23:38 2023	1699475018	0	236	236	236
Wed Nov 08 23:24:05 2023	1699475045	0	236	237	235
Wed Nov 08 23:22:59 2023	1699474979	0	236	237	236
Wed Nov 08 23:23:05 2023	1699474985	0	236	237	232
Wed Nov 08 23:22:45 2023	1699474965	0	236	237	236
Wed Nov 08 23:22:56 2023	1699474976	0	237	237	235
Wed Nov 08 23:22:52 2023	1699474972	0	237	237	237
Wed Nov 08 23:23:00 2023	1699474980	0	237	237	237
Wed Nov 08 23:23:00 2023	1699474980	0	237	237	236
Wed Nov 08 23:24:10 2023	1699475050	0	237	237	237
Wed Nov 08 23:23:37 2023	1699475017	0	237	237	237
Wed Nov 08 23:23:12 2023	1699474992	0	237	237	237
Wed Nov 08 23:24:13 2023	1699475053	0	237	237	235
Wed Nov 08 23:24:15 2023	1699475055	0	237	237	237
Wed Nov 08 23:22:54 2023	1699474974	0	237	237	237
Wed Nov 08 23:24:07 2023	1699475047	0	237	237	237
Wed Nov 08 23:24:00 2023	1699475040	0	237	237	237
Wed Nov 08 23:24:13 2023	1699475053	0	238	238	237
Wed Nov 08 23:24:15 2023	1699475055	0	238	238	236
Wed Nov 08 23:24:00 2023	1699475040	0	238	238	237
Wed Nov 08 23:24:18 2023	1699475058	0	237	238	237
Wed Nov 08 23:24:05 2023	1699475045	0	238	238	237
Wed Nov 08 23:22:48 2023	1699474968	0	238	238	238
Wed Nov 08 23:23:49 2023	1699475029	0	238	238	237
Wed Nov 08 23:23:13 2023	1699474993	0	238	238	233
Wed Nov 08 23:24:00 2023	1699475040	0	238	238	234
Wed Nov 08 23:22:52 2023	1699474972	0	238	238	238
Wed Nov 08 23:23:06 2023	1699474986	0	238	239	238
Wed Nov 08 23:24:11 2023	1699475051	0	239	239	239
Wed Nov 08 23:23:06 2023	1699474986	0	239	239	238
Wed Nov 08 23:24:04 2023	1699475044	0	239	239	238
Wed Nov 08 23:24:10 2023	1699475050	0	239	239	239
Wed Nov 08 23:23:06 2023	1699474986	0	239	239	238
Wed Nov 08 23:23:46 2023	1699475026	0	239	239	239
Wed Nov 08 23:24:17 2023	1699475057	0	239	239	239
Wed Nov 08 23:24:05 2023	1699475045	0	239	239	238
Wed Nov 08 23:23:46 2023	1699475026	0	239	239	239
Wed Nov 08 23:23:24 2023	1699475004	0	239	239	238
Wed Nov 08 23:23:13 2023	1699474993	0	239	239	239
Wed Nov 08 23:24:18 2023	1699475058	0	239	239	239
Wed Nov 08 23:23:13 2023	1699474993	0	239	239	238
Wed Nov 08 23:23:16 2023	1699474996	0	239	239	239
Wed Nov 08 23:23:24 2023	1699475004	0	239	239	238
Wed Nov 08 23:23:37 2023	1699475017	0	239	239	239
Wed Nov 08 23:24:04 2023	1699475044	0	239	239	239
Wed Nov 08 23:22:48 2023	1699474968	0	239	239	239
Wed Nov 08 23:24:18 2023	1699475058	0	239	240	239
Wed Nov 08 23:23:25 2023	1699475005	0	240	240	239
Wed Nov 08 23:23:20 2023	1699475000	0	240	240	239
Wed Nov 08 23:23:16 2023	1699474996	0	240	240	238
Wed Nov 08 23:22:52 2023	1699474972	0	240	240	239
Wed Nov 08 23:24:07 2023	1699475047	0	240	240	240
Wed Nov 08 23:22:53 2023	1699474973	0	240	240	240
Wed Nov 08 23:23:01 2023	1699474981	0	240	240	240
Wed Nov 08 23:22:58 2023	1699474978	0	240	240	240
Wed Nov 08 23:23:12 2023	1699474992	0	240	240	240
Wed Nov 08 23:23:46 2023	1699475026	0	240	240	237
Wed Nov 08 23:23:28 2023	1699475008	0	240	241	240
Wed Nov 08 23:23:36 2023	1699475016	0	240	241	240
Wed Nov 08 23:24:15 2023	1699475055	0	241	241	241
Wed Nov 08 23:22:51 2023	1699474971	0	241	241	241
Wed Nov 08 23:24:17 2023	1699475057	0	241	241	241
Wed Nov 08 23:24:17 2023	1699475057	0	241	241	241
Wed Nov 08 23:22:55 2023	1699474975	0	241	241	241
Wed Nov 08 23:23:33 2023	1699475013	0	241	241	240
Wed Nov 08 23:24:12 2023	1699475052	0	241	241	241
Wed Nov 08 23:23:11 2023	1699474991	0	241	241	241
Wed Nov 08 23:22:56 2023	1699474976	0	241	241	241
Wed Nov 08 23:24:18 2023	1699475058	0	241	241	241
Wed Nov 08 23:22:59 2023	1699474979	0	241	242	241
Wed Nov 08 23:24:10 2023	1699475050	0	242	242	242
Wed Nov 08 23:23:03 2023	1699474983	0	242	242	242
Wed Nov 08 23:23:31 2023	1699475011	0	242	242	242
Wed Nov 08 23:22:47 2023	1699474967	0	242	242	242
Wed Nov 08 23:24:08 2023	1699475048	0	242	242	242
Wed Nov 08 23:23:02 2023	1699474982	0	242	242	241
Wed Nov 08 23:24:07 2023	1699475047	0	242	242	241
Wed Nov 08 23:22:58 2023	1699474978	0	242	242	241
Wed Nov 08 23:24:08 2023	1699475048	0	242	242	242
Wed Nov 08 23:23:41 2023	1699475021	0	242	242	242
Wed Nov 08 23:24:17 2023	1699475057	0	242	242	242
Wed Nov 08 23:22:50 2023	1699474970	0	242	242	242
Wed Nov 08 23:23:42 2023	1699475022	0	242	242	242
Wed Nov 08 23:24:17 2023	1699475057	0	242	243	241
Wed Nov 08 23:24:04 2023	1699475044	0	243	243	239
Wed Nov 08 23:24:14 2023	1699475054	0	243	243	243
Wed Nov 08 23:22:57 2023	1699474977	0	243	243	243
Wed Nov 08 23:24:03 2023	1699475043	0	243	243	242
Wed Nov 08 23:24:16 2023	1699475056	0	243	243	241
Wed Nov 08 23:23:43 2023	1699475023	0	243	243	243
Wed Nov 08 23:23:07 2023	1699474987	0	243	243	243
Wed Nov 08 23:22:59 2023	1699474979	0	243	243	242
Wed Nov 08 23:22:49 2023	1699474969	0	243	243	243
Wed Nov 08 23:24:00 2023	1699475040	0	243	243	243
Wed Nov 08 23:23:32 2023	1699475012	0	243	243	243
Wed Nov 08 23:23:45 2023	1699475025	0	243	243	243
Wed Nov 08 23:23:36 2023	1699475016	0	243	244	243
Wed Nov 08 23:23:07 2023	1699474987	0	244	244	244
Wed Nov 08 23:23:06 2023	1699474986	0	244	244	244
Wed Nov 08 23:23:32 2023	1699475012	0	244	244	244
Wed Nov 08 23:23:53 2023	1699475033	0	244	244	244
Wed Nov 08 23:24:06 2023	1699475046	0	244	244	244
Wed Nov 08 23:24:09 2023	1699475049	0	244	244	244
Wed Nov 08 23:23:07 2023	1699474987	0	244	244	244
Wed Nov 08 23:23:02 2023	1699474982	0	244	245	244
Wed Nov 08 23:22:54 2023	1699474974	0	245	245	244
Wed Nov 08 23:24:16 2023	1699475056	0	245	245	243
Wed Nov 08 23:22:45 2023	1699474965	0	245	245	244
Wed Nov 08 23:22:45 2023	1699474965	0	245	245	244
Wed Nov 08 23:23:52 2023	1699475032	0	245	245	244
Wed Nov 08 23:22:51 2023	1699474971	0	245	245	245
Wed Nov 08 23:23:27 2023	1699475007	0	245	245	235
Wed Nov 08 23:23:12 2023	1699474992	0	245	245	245
Wed Nov 08 23:23:35 2023	1699475015	0	245	245	245
Wed Nov 08 23:23:49 2023	1699475029	0	245	245	245
Wed Nov 08 23:24:12 2023	1699475052	0	245	245	245
Wed Nov 08 23:22:49 2023	1699474969	0	245	245	245
Wed Nov 08 23:24:12 2023	1699475052	0	245	245	245
Wed Nov 08 23:24:03 2023	1699475043	0	245	245	244
Wed Nov 08 23:23:55 2023	1699475035	0	245	246	245
Wed Nov 08 23:23:23 2023	1699475003	0	246	246	245
Wed Nov 08 23:23:57 2023	1699475037	0	246	246	245
Wed Nov 08 23:23:08 2023	1699474988	0	246	246	246
Wed Nov 08 23:22:59 2023	1699474979	0	246	246	245
Wed Nov 08 23:22:48 2023	1699474968	0	246	246	246
Wed Nov 08 23:23:23 2023	1699475003	0	246	246	246
Wed Nov 08 23:22:55 2023	1699474975	0	246	246	245
Wed Nov 08 23:24:10 2023	1699475050	0	246	246	246
Wed Nov 08 23:23:30 2023	1699475010	0	246	246	239
Wed Nov 08 23:23:02 2023	1699474982	0	246	246	246
Wed Nov 08 23:23:22 2023	1699475002	0	246	246	245
Wed Nov 08 23:23:26 2023	1699475006	0	246	246	246
Wed Nov 08 23:23:34 2023	1699475014	0	246	246	245
Wed Nov 08 23:24:12 2023	1699475052	0	246	246	246
Wed Nov 08 23:22:49 2023	1699474969	0	246	247	246
Wed Nov 08 23:24:04 2023	1699475044	0	247	247	246
Wed Nov 08 23:23:42 2023	1699475022	0	247	247	246
Wed Nov 08 23:24:16 2023	1699475056	0	247	247	247
Wed Nov 08 23:24:07 2023	1699475047	0	247	247	246
Wed Nov 08 23:23:46 2023	1699475026	0	247	247	246
Wed Nov 08 23:24:04 2023	1699475044	0	247	247	247
Wed Nov 08 23:22:47 2023	1699474967	0	247	247	247
Wed Nov 08 23:22:49 2023	1699474969	0	247	247	246
Wed Nov 08 23:22:54 2023	1699474974	0	247	247	244
Wed Nov 08 23:24:02 2023	1699475042	0	247	247	247
Wed Nov 08 23:23:56 2023	1699475036	0	247	248	247
Wed Nov 08 23:24:01 2023	1699475041	0	247	248	247
Wed Nov 08 23:23:51 2023	1699475031	0	247	248	247
Wed Nov 08 23:23:12 2023	1699474992	0	248	248	247
Wed Nov 08 23:24:18 2023	1699475058	0	248	248	248
Wed Nov 08 23:24:11 2023	1699475051	0	248	248	247
Wed Nov 08 23:23:11 2023	1699474991	0	248	248	248
Wed Nov 08 23:24:03 2023	1699475043	0	248	248	247
Wed Nov 08 23:24:14 2023	1699475054	0	248	248	247
Wed Nov 08 23:24:18 2023	1699475058	0	248	248	248
Wed Nov 08 23:22:47 2023	1699474967	0	248	248	248
Wed Nov 08 23:23:50 2023	1699475030	0	248	248	247
Wed Nov 08 23:24:14 2023	1699475054	0	248	248	248
Wed Nov 08 23:24:14 2023	1699475054	0	248	249	248
Wed Nov 08 23:23:24 2023	1699475004	0	249	249	249
Wed Nov 08 23:23:19 2023	1699474999	0	249	249	248
Wed Nov 08 23:23:05 2023	1699474985	0	249	249	244
Wed Nov 08 23:23:51 2023	1699475031	0	249	249	248
Wed Nov 08 23:24:03 2023	1699475043	0	249	249	248
Wed Nov 08 23:24:10 2023	1699475050	0	249	249	249
Wed Nov 08 23:24:05 2023	1699475045	0	249	249	249
Wed Nov 08 23:23:46 2023	1699475026	0	249	249	247
Wed Nov 08 23:23:58 2023	1699475038	0	250	250	249
Wed Nov 08 23:23:06 2023	1699474986	0	250	250	250
Wed Nov 08 23:23:33 2023	1699475013	0	250	250	250
Wed Nov 08 23:23:41 2023	1699475021	0	250	250	250
Wed Nov 08 23:23:25 2023	1699475005	0	250	250	250
Wed Nov 08 23:24:16 2023	1699475056	0	250	250	250
Wed Nov 08 23:23:01 2023	1699474981	0	250	250	248
Wed Nov 08 23:23:08 2023	1699474988	0	250	250	250
Wed Nov 08 23:23:04 2023	1699474984	0	250	250	249
Wed Nov 08 23:24:01 2023	1699475041	0	250	251	250
Wed Nov 08 23:23:43 2023	1699475023	0	250	251	250
Wed Nov 08 23:24:18 2023	1699475058	0	251	251	249
Wed Nov 08 23:23:58 2023	1699475038	0	251	251	250
Wed Nov 08 23:24:08 2023	1699475048	0	251	251	251
Wed Nov 08 23:23:47 2023	1699475027	0	251	251	249
Wed Nov 08 23:23:11 2023	1699474991	0	251	251	251
Wed Nov 08 23:22:53 2023	1699474973	0	251	251	250
Wed Nov 08 23:23:48 2023	1699475028	0	251	251	250
Wed Nov 08 23:24:17 2023	1699475057	0	251	251	250
Wed Nov 08 23:22:50 2023	1699474970	0	251	251	251
Wed Nov 08 23:23:04 2023	1699474984	0	251	251	251
Wed Nov 08 23:23:16 2023	1699474996	0	251	251	251
Wed Nov 08 23:23:22 2023	1699475002	0	251	251	251
Wed Nov 08 23:23:50 2023	1699475030	0	251	251	251
Wed Nov 08 23:24:02 2023	1699475042	0	252	252	251
Wed Nov 08 23:22:45 2023	1699474965	0	252	252	251
Wed Nov 08 23:23:14 2023	1699474994	0	251	252	251
Wed Nov 08 23:22:51 2023	1699474971	0	252	252	251
Wed Nov 08 23:23:00 2023	1699474980	0	252	252	248
Wed Nov 08 23:24:05 2023	1699475045	0	252	252	252
Wed Nov 08 23:22:58 2023	1699474978	0	252	252	252
Wed Nov 08 23:24:05 2023	1699475045	0	252	252	252
Wed Nov 08 23:23:52 2023	1699475032	0	252	252	243
Wed Nov 08 23:22:49 2023	1699474969	0	252	252	251
Wed Nov 08 23:24:11 2023	1699475051	0	252	252	252
Wed Nov 08 23:23:05 2023	1699474985	0	253	253	252
Wed Nov 08 23:23:44 2023	1699475024	0	253	253	249
Wed Nov 08 23:23:46 2023	1699475026	0	253	253	253
Wed Nov 08 23:24:16 2023	1699475056	0	253	253	247
Wed Nov 08 23:24:15 2023	1699475055	0	253	253	252
Wed Nov 08 23:24:03 2023	1699475043	0	253	253	247
Wed Nov 08 23:23:29 2023	1699475009	0	253	253	253
Wed Nov 08 23:23:48 2023	1699475028	0	253	253	253
Wed Nov 08 23:23:00 2023	1699474980	0	253	253	252
Wed Nov 08 23:23:53 2023	1699475033	0	253	254	253
Wed Nov 08 23:23:51 2023	1699475031	0	253	254	253
Wed Nov 08 23:24:06 2023	1699475046	0	254	254	253
Wed Nov 08 23:24:13 2023	1699475053	0	254	254	253
Wed Nov 08 23:22:51 2023	1699474971	0	254	254	253
Wed Nov 08 23:24:17 2023	1699475057	0	254	254	253
Wed Nov 08 23:23:07 2023	1699474987	0	254	254	253
Wed Nov 08 23:24:14 2023	1699475054	0	254	254	254
Wed Nov 08 23:23:02 2023	1699474982	0	254	254	254
Wed Nov 08 23:24:17 2023	1699475057	0	254	254	254
Wed Nov 08 23:23:37 2023	1699475017	0	254	254	254
Wed Nov 08 23:24:00 2023	1699475040	0	254	254	253
Wed Nov 08 23:23:03 2023	1699474983	0	254	255	254
Wed Nov 08 23:23:27 2023	1699475007	0	255	255	254
Wed Nov 08 23:23:03 2023	1699474983	0	255	255	255
Wed Nov 08 23:22:53 2023	1699474973	0	255	255	254
Wed Nov 08 23:24:05 2023	1699475045	0	255	255	255
Wed Nov 08 23:24:13 2023	1699475053	0	255	255	255
Wed Nov 08 23:23:07 2023	1699474987	0	255	255	255
Wed Nov 08 23:23:59 2023	1699475039	0	255	255	255
Wed Nov 08 23:22:47 2023	1699474967	0	255	255	255
Wed Nov 08 23:23:01 2023	1699474981	0	255	255	255
Wed Nov 08 23:23:42 2023	1699475022	0	256	256	256
Wed Nov 08 23:24:13 2023	1699475053	0	256	256	256
Wed Nov 08 23:24:10 2023	1699475050	0	256	256	256
Wed Nov 08 23:24:04 2023	1699475044	0	256	256	256
Wed Nov 08 23:22:56 2023	1699474976	0	256	256	255
Wed Nov 08 23:22:56 2023	1699474976	0	256	256	256
Wed Nov 08 23:23:54 2023	1699475034	0	256	256	256
Wed Nov 08 23:23:47 2023	1699475027	0	256	257	256
Wed Nov 08 23:24:07 2023	1699475047	0	257	257	257
Wed Nov 08 23:22:47 2023	1699474967	0	257	257	256
Wed Nov 08 23:24:09 2023	1699475049	0	257	257	257
Wed Nov 08 23:23:12 2023	1699474992	0	257	257	257
Wed Nov 08 23:23:45 2023	1699475025	0	257	257	255
Wed Nov 08 23:23:11 2023	1699474991	0	257	257	257
Wed Nov 08 23:23:25 2023	1699475005	0	257	257	255
Wed Nov 08 23:23:53 2023	1699475033	0	257	257	257
Wed Nov 08 23:23:27 2023	1699475007	0	257	257	257
Wed Nov 08 23:22:57 2023	1699474977	0	257	258	257
Wed Nov 08 23:24:14 2023	1699475054	0	258	258	250
Wed Nov 08 23:24:15 2023	1699475055	0	258	258	257
Wed Nov 08 23:23:26 2023	1699475006	0	258	258	256
Wed Nov 08 23:24:01 2023	1699475041	0	258	258	258
Wed Nov 08 23:24:14 2023	1699475054	0	258	258	258
Wed Nov 08 23:22:49 2023	1699474969	0	258	258	258
Wed Nov 08 23:24:10 2023	1699475050	0	258	258	258
Wed Nov 08 23:24:17 2023	1699475057	0	258	258	258
Wed Nov 08 23:23:20 2023	1699475000	0	258	258	258
Wed Nov 08 23:24:04 2023	1699475044	0	258	258	258
Wed Nov 08 23:24:13 2023	1699475053	0	259	259	258
Wed Nov 08 23:23:32 2023	1699475012	0	259	259	258
Wed Nov 08 23:23:52 2023	1699475032	0	259	259	258
Wed Nov 08 23:23:58 2023	1699475038	0	259	259	257
Wed Nov 08 23:24:02 2023	1699475042	0	259	259	258
Wed Nov 08 23:23:26 2023	1699475006	0	259	259	259
Wed Nov 08 23:24:18 2023	1699475058	0	259	259	258
Wed Nov 08 23:24:13 2023	1699475053	0	259	259	259
Wed Nov 08 23:24:06 2023	1699475046	0	259	259	259
Wed Nov 08 23:23:28 2023	1699475008	0	259	259	257
Wed Nov 08 23:22:51 2023	1699474971	0	259	259	259
Wed Nov 08 23:24:04 2023	1699475044	0	260	260	259
Wed Nov 08 23:24:06 2023	1699475046	0	260	260	259
Wed Nov 08 23:23:23 2023	1699475003	0	260	260	260
Wed Nov 08 23:24:03 2023	1699475043	0	260	260	260
Wed Nov 08 23:23:37 2023	1699475017	0	260	260	260
Wed Nov 08 23:23:06 2023	1699474986	0	260	260	260
Wed Nov 08 23:23:51 2023	1699475031	0	260	260	260
Wed Nov 08 23:23:08 2023	1699474988	0	260	260	259
Wed Nov 08 23:23:48 2023	1699475028	0	260	260	251
Wed Nov 08 23:24:02 2023	1699475042	0	261	261	261
Wed Nov 08 23:24:00 2023	1699475040	0	261	261	260
Wed Nov 08 23:23:24 2023	1699475004	0	261	261	261
Wed Nov 08 23:24:14 2023	1699475054	0	261	261	260
Wed Nov 08 23:23:02 2023	1699474982	0	261	261	261
Wed Nov 08 23:23:52 2023	1699475032	0	261	261	260
Wed Nov 08 23:24:17 2023	1699475057	0	261	261	261
Wed Nov 08 23:23:27 2023	1699475007	0	261	262	261
Wed Nov 08 23:23:05 2023	1699474985	0	261	262	260
Wed Nov 08 23:24:04 2023	1699475044	0	262	262	262
Wed Nov 08 23:23:25 2023	1699475005	0	262	262	262
Wed Nov 08 23:23:45 2023	1699475025	0	262	262	261
Wed Nov 08 23:23:48 2023	1699475028	0	262	262	261
Wed Nov 08 23:23:52 2023	1699475032	0	262	262	261
Wed Nov 08 23:24:10 2023	1699475050	0	262	262	261
Wed Nov 08 23:23:34 2023	1699475014	0	262	262	261
Wed Nov 08 23:24:01 2023	1699475041	0	262	262	262
Wed Nov 08 23:23:27 2023	1699475007	0	262	262	262
Wed Nov 08 23:22:52 2023	1699474972	0	262	262	262
Wed Nov 08 23:22:52 2023	1699474972	0	262	262	262
Wed Nov 08 23:23:49 2023	1699475029	0	262	262	260
Wed Nov 08 23:22:55 2023	1699474975	0	262	262	262
Wed Nov 08 23:23:35 2023	1699475015	0	262	262	261
Wed Nov 08 23:24:03 2023	1699475043	0	262	263	262
Wed Nov 08 23:23:46 2023	1699475026	0	262	263	262
Wed Nov 08 23:23:22 2023	1699475002	0	263	263	262
Wed Nov 08 23:23:35 2023	1699475015	0	263	263	263
Wed Nov 08 23:22:59 2023	1699474979	0	263	263	262
Wed Nov 08 23:23:47 2023	1699475027	0	263	263	263
Wed Nov 08 23:23:28 2023	1699475008	0	263	263	262
Wed Nov 08 23:23:23 2023	1699475003	0	263	263	256
Wed Nov 08 23:23:02 2023	1699474982	0	263	263	263
Wed Nov 08 23:23:01 2023	1699474981	0	263	263	263
Wed Nov 08 23:24:13 2023	1699475053	0	263	263	263
Wed Nov 08 23:24:06 2023	1699475046	0	263	263	263
Wed Nov 08 23:23:23 2023	1699475003	0	263	263	262
Wed Nov 08 23:24:11 2023	1699475051	0	263	263	263
Wed Nov 08 23:23:04 2023	1699474984	0	263	263	263
Wed Nov 08 23:24:10 2023	1699475050	0	263	263	263
Wed Nov 08 23:22:54 2023	1699474974	0	263	263	263
Wed Nov 08 23:24:08 2023	1699475048	0	263	263	263
Wed Nov 08 23:23:28 2023	1699475008	0	263	264	263
Wed Nov 08 23:23:16 2023	1699474996	0	264	264	263
Wed Nov 08 23:23:09 2023	1699474989	0	264	264	263
Wed Nov 08 23:23:58 2023	1699475038	0	264	264	263
Wed Nov 08 23:24:17 2023	1699475057	0	264	264	264
Wed Nov 08 23:22:58 2023	1699474978	0	264	264	263
Wed Nov 08 23:24:16 2023	1699475056	0	264	264	264
Wed Nov 08 23:23:51 2023	1699475031	0	264	264	264
Wed Nov 08 23:23:27 2023	1699475007	0	264	265	261
Wed Nov 08 23:23:29 2023	1699475009	0	264	265	264
Wed Nov 08 23:23:09 2023	1699474989	0	265	265	265
Wed Nov 08 23:23:20 2023	1699475000	0	265	265	260
Wed Nov 08 23:23:36 2023	1699475016	0	265	265	260
Wed Nov 08 23:24:11 2023	1699475051	0	265	265	265
Wed Nov 08 23:23:37 2023	1699475017	0	265	265	265
Wed Nov 08 23:24:02 2023	1699475042	0	265	265	264
Wed Nov 08 23:23:14 2023	1699474994	0	265	265	265
Wed Nov 08 23:22:52 2023	1699474972	0	265	265	262
Wed Nov 08 23:23:06 2023	1699474986	0	265	265	265
Wed Nov 08 23:23:35 2023	1699475015	0	265	265	264
Wed Nov 08 23:23:42 2023	1699475022	0	265	265	265
Wed Nov 08 23:22:55 2023	1699474975	0	265	265	265
Wed Nov 08 23:24:00 2023	1699475040	0	266	266	266
Wed Nov 08 23:24:14 2023	1699475054	0	266	266	265
Wed Nov 08 23:24:18 2023	1699475058	0	266	266	266
Wed Nov 08 23:23:45 2023	1699475025	0	266	266	266
Wed Nov 08 23:23:57 2023	1699475037	0	266	266	264
Wed Nov 08 23:24:09 2023	1699475049	0	266	266	266
Wed Nov 08 23:22:50 2023	1699474970	0	266	266	265
Wed Nov 08 23:22:52 2023	1699474972	0	266	266	266
Wed Nov 08 23:23:02 2023	1699474982	0	266	266	266
Wed Nov 08 23:24:00 2023	1699475040	0	266	266	265
Wed Nov 08 23:23:15 2023	1699474995	0	266	266	265
Wed Nov 08 23:24:03 2023	1699475043	0	266	266	266
Wed Nov 08 23:22:51 2023	1699474971	0	266	266	266
Wed Nov 08 23:24:12 2023	1699475052	0	266	267	266
Wed Nov 08 23:22:48 2023	1699474968	0	267	267	266
Wed Nov 08 23:24:08 2023	1699475048	0	267	267	267
